titleId	isOriginalTitle	title	region	language	types
tt0000516	0	The Electric Hotel	US	\N	\N
tt0000516	0	Hôtel électrique	FR	\N	\N
tt0000516	1	El hotel eléctrico	\N	\N	original
tt0000516	0	Электрический отель	RU	\N	imdbDisplay
tt0000516	0	Det elektriske Hotel	DK	\N	imdbDisplay
tt0000516	0	To ilektriko xenodochio	GR	\N	\N
tt0000516	0	El hotel eléctrico	ES	\N	imdbDisplay
tt0000516	0	Hotel elettrico	IT	\N	\N
tt0000516	0	Το ηλεκτρικό ξενοδοχείο	GR	\N	imdbDisplay
tt0000517	0	Hussar of the Guard	XWW	en	\N
tt0000517	1	El húsar de la guardia	\N	\N	original
tt0000517	0	El húsar de la guardia	ES	\N	imdbDisplay
tt0000518	0	Juanito el forzudo	ES	\N	imdbDisplay
tt0000518	1	Juanito el forzudo	\N	\N	original
tt0000519	0	Клептоманка	RU	\N	imdbDisplay
tt0000519	0	The Kleptomaniac	US	\N	imdbDisplay
tt0000519	0	A Cleptomaníaca	BR	\N	imdbDisplay
tt0000519	1	The Kleptomaniac	\N	\N	original
tt0000520	1	The Life of Charles Peace	\N	\N	original
tt0000520	0	The Life of Charles Peace	GB	\N	imdbDisplay
tt0000521	1	The Little Train Robbery	\N	\N	original
tt0000521	0	The Little Train Robbery	US	\N	imdbDisplay
tt0000521	0	Маленькое ограбление поезда	RU	\N	imdbDisplay
tt0000521	0	The Little Train Robbery	DE	\N	imdbDisplay
tt0000522	1	The Moonshiners	\N	\N	original
tt0000522	0	Moonshiners	US	\N	alternative
tt0000522	0	The Moonshiners	US	\N	imdbDisplay
tt0000523	0	Moose Hunting in Newfoundland	US	\N	imdbDisplay
tt0000523	1	Moose Hunting in Newfoundland	\N	\N	original
tt0000524	0	Нью-Йоркское метро	RU	\N	imdbDisplay
tt0000524	0	In the N.Y. Subway	US	\N	alternative
tt0000524	0	The Interboro Subway	US	\N	alternative
tt0000524	0	A new york-i metró	HU	\N	imdbDisplay
tt0000524	0	Interior N.Y. Subway, 14th St. to 42nd St.	\N	\N	\N
tt0000524	1	New York Subway	\N	\N	original
tt0000524	0	Interior N. Y. Subway, 14th Street to 42nd Street	US	\N	dvd
tt0000524	0	New York Subway	US	\N	imdbDisplay
tt0000525	1	Pendaison à Jefferson City	\N	\N	original
tt0000525	0	Pendaison à Jefferson City	FR	\N	imdbDisplay
tt0000525	0	Hanging at Jefferson City	XWW	en	\N
tt0000526	0	Pennsylvania Tunnel Excavation	US	\N	imdbDisplay
tt0000526	1	Pennsylvania Tunnel Excavation	\N	\N	original
tt0000527	1	Plaza de la Magdalena (Calles y plazas de Zaragoza)	\N	\N	original
tt0000527	0	Plaza de la Magdalena (Calles y plazas de Zaragoza)	ES	\N	imdbDisplay
tt0000528	0	Raffles, the Amateur Cracksman	US	\N	imdbDisplay
tt0000528	0	Raffles	\N	\N	\N
tt0000528	0	The Adventures of Raffles, the Amateur Cracksman	US	\N	alternative
tt0000528	0	Raffles, the Amateur Cracksman	ES	\N	imdbDisplay
tt0000528	1	Raffles, the Amateur Cracksman	\N	\N	original
tt0000529	1	Reuben in the Opium Joint	\N	\N	original
tt0000529	0	Reuben in the Opium Joint	US	\N	imdbDisplay
tt0000530	1	Se da de comer	\N	\N	original
tt0000530	0	Donem de menjar	ES	ca	\N
tt0000531	0	The Siege of Chile	XWW	en	\N
tt0000531	0	Los sitios de Chile	ES	\N	imdbDisplay
tt0000531	1	Los sitios de Chile	\N	\N	original
tt0000532	1	Torrero y la ribera (Calles y plazas de Zaragoza)	\N	\N	original
tt0000532	0	Torrero y la ribera (Calles y plazas de Zaragoza)	ES	\N	imdbDisplay
tt0000533	1	The Wooing and Wedding of a Coon	\N	\N	original
tt0000533	0	The Wooing and Wedding of a Coon	US	\N	imdbDisplay
tt0000534	0	A sofőr	HU	\N	imdbDisplay
tt0000534	0	The ? Motorist	GB	\N	\N
tt0000534	0	Сумасшедший автомобилист	RU	\N	imdbDisplay
tt0000534	0	The Mad Motorist	GB	\N	\N
tt0000534	1	The '?' Motorist	\N	\N	original
tt0000534	0	Questionmark Motorist	GB	\N	\N
tt0000534	0	The '?' Motorist	MX	\N	imdbDisplay
tt0000534	0	The '?' Motorist	GB	\N	imdbDisplay
tt0000535	1	Anarkistens svigermor	\N	\N	original
tt0000535	0	The Anarchist's Mother-in-Law	US	\N	imdbDisplay
tt0000535	0	Anarkistens svigermor	DK	\N	imdbDisplay
tt0000536	1	Apachentanz	\N	\N	original
tt0000536	0	Apachentanz	DE	\N	imdbDisplay
tt0000537	0	Italian Immigrants at Ellis Island	US	\N	alternative
tt0000537	0	Arrival of Immigrants, Ellis Island	US	\N	imdbDisplay
tt0000537	0	Arrival of Emigrants, Ellis Island	\N	\N	\N
tt0000537	1	Arrival of Immigrants, Ellis Island	\N	\N	original
tt0000538	1	Bilbao, Portugalete y los Altos Hornos	\N	\N	original
tt0000538	0	Bilbao, Portugalete y los Altos Hornos	ES	\N	imdbDisplay
tt0000539	0	Bonden i København	DK	\N	imdbDisplay
tt0000539	1	Bonden i København	\N	\N	original
tt0000539	0	Lars' Hovedstadsrejse	\N	\N	\N
tt0000540	0	Branden i Frihavnen	DK	\N	imdbDisplay
tt0000540	0	Lødag den 12, ds. Engen Opagelse	DK	\N	alternative
tt0000540	1	Branden i Frihavnen	\N	\N	original
tt0000541	0	Bobs Tod	DE	\N	alternative
tt0000541	0	Bob's Death	XWW	en	\N
tt0000541	1	Caros død	\N	\N	original
tt0000541	0	Caros død	DK	\N	imdbDisplay
tt0000542	0	Cerveza gratis	ES	\N	imdbDisplay
tt0000542	0	Free Beer	XWW	en	\N
tt0000542	1	Cerveza gratis	\N	\N	original
tt0000543	0	Chr. IXs bisættelse	DK	\N	\N
tt0000543	0	The Funeral of King Christian IX	XWW	en	\N
tt0000543	0	Kong Christian IX's Bisættelse	DK	\N	\N
tt0000543	1	Kong Christian d. IXs Bisættelse	\N	\N	original
tt0000544	1	The Dancer's Dream	\N	\N	original
tt0000544	0	The Dancer's Dream	GB	\N	imdbDisplay
tt0000545	1	Dream of a Racetrack Fiend	\N	\N	original
tt0000545	0	Dream of a Racetrack Fiend	US	\N	imdbDisplay
tt0000545	0	Dream of the Race Track Fiend	US	\N	working
tt0000546	0	Egy ínyenc álma	HU	\N	imdbDisplay
tt0000546	0	Dream of a Rarebit Fiend	US	\N	imdbDisplay
tt0000546	1	Dream of a Rarebit Fiend	\N	\N	original
tt0000546	0	Сон любителя гренок с сыром	RU	\N	imdbDisplay
tt0000546	0	Ædedolkens Drøm	DK	\N	imdbDisplay
tt0000547	0	Ferias en San Sebastián y Cabalgata en la Ría	ES	\N	imdbDisplay
tt0000547	1	Ferias en San Sebastián y Cabalgata en la Ría	\N	\N	original
tt0000548	0	Fiskareliv i Nordon	SE	\N	alternative
tt0000548	0	En Fiskers farefulde Færd	DK	\N	alternative
tt0000548	0	Des Fischers gefährlicher Beruf	DE	\N	alternative
tt0000548	0	Fiskerliv i Norden	DK	\N	imdbDisplay
tt0000548	0	Fiskernes Liv i Norden	\N	\N	\N
tt0000548	1	Fiskerliv i Norden	\N	\N	original
tt0000548	0	Kalastajia Pohjolassa	FI	\N	\N
tt0000549	0	En foræring til min Kone	DK	\N	imdbDisplay
tt0000549	0	Den fulde Mand	\N	\N	\N
tt0000549	1	En foræring til min Kone	\N	\N	original
tt0000549	0	Den fulde Mand	DK	\N	alternative
tt0000549	0	en gåva till min hustru	SE	\N	alternative
tt0000549	0	Ein Geschenk für meine Frau	DE	\N	\N
tt0000550	0	Frederik VIIIs kroning	DK	\N	\N
tt0000550	0	Frederik den 8.s proklamation	DK	\N	\N
tt0000550	1	Proklamationen af Kong Frederik d. VIII	\N	\N	original
tt0000551	0	Slaget i September	\N	\N	\N
tt0000551	0	Fæstningskrigen	DK	\N	imdbDisplay
tt0000551	1	Fæstningskrigen	\N	\N	original
tt0000552	1	The Hand of the Artist	\N	\N	original
tt0000552	0	The Hand of the Artist	GB	\N	imdbDisplay
tt0000553	1	The Haunted Hotel	\N	\N	original
tt0000553	0	L'hôtel hanté	FR	\N	\N
tt0000553	0	The Haunted Hotel	US	\N	imdbDisplay
tt0000553	0	Kísértett szálloda	HU	\N	imdbDisplay
tt0000553	0	The Haunted Hotel; or, The Strange Adventures of a Traveler	US	\N	alternative
tt0000553	0	Das Spukhotel	DE	\N	\N
tt0000553	0	Гостиница с привидениями	RU	\N	imdbDisplay
tt0000554	0	Комические фазы смешных лиц	RU	\N	imdbDisplay
tt0000554	0	Vicces arcok vicces fázisai	HU	\N	imdbDisplay
tt0000554	0	Humorous Phases of Funny Faces	US	\N	imdbDisplay
tt0000554	0	Χιουμοριστικές φάσεις από αστεία πρόσωπα	GR	\N	imdbDisplay
tt0000554	1	Humorous Phases of Funny Faces	\N	\N	original
tt0000554	0	愉快な百面相	JP	ja	imdbDisplay
tt0000555	0	Valkoinen orja	FI	\N	\N
tt0000555	0	Den hvide slavinde	DK	\N	imdbDisplay
tt0000555	0	L'Esclave Blanche	FR	\N	alternative
tt0000555	0	A escrava branca	PT	\N	imdbDisplay
tt0000555	1	Den hvide slavinde	\N	\N	original
tt0000556	0	Hævnet	DK	\N	imdbDisplay
tt0000556	1	Hævnet	\N	\N	original
tt0000557	1	Kathleen Mavourneen	\N	\N	original
tt0000557	0	Kathleen Mavourneen	US	\N	imdbDisplay
tt0000557	0	Kathleen	DK	\N	imdbDisplay
tt0000558	1	Los kikos	\N	\N	original
tt0000558	0	Clowns	XWW	en	\N
tt0000558	0	Los kikos	ES	\N	imdbDisplay
tt0000559	0	Konfirmanden el	DK	\N	alternative
tt0000559	1	Konfirmanden	\N	\N	original
tt0000559	0	Konfirmander på Alleenberg	\N	\N	\N
tt0000559	0	Konfirmanden	DK	\N	imdbDisplay
tt0000559	0	Konfirmander på Frederiksberg	\N	\N	\N
tt0000560	0	Ladrones burlados	ES	\N	imdbDisplay
tt0000560	1	Ladrones burlados	\N	\N	original
tt0000561	0	Vild Vesten	DK	\N	imdbDisplay
tt0000561	1	The Life of a Cowboy	\N	\N	original
tt0000561	0	The Life of a Cowboy	US	\N	imdbDisplay
tt0000562	0	Os Lusíadas	PT	\N	imdbDisplay
tt0000562	1	Os Lusíadas	\N	\N	original
tt0000563	1	Mellem Aber og Bjørne	\N	\N	original
tt0000563	0	Mellem Aber og Bjørne	DK	\N	imdbDisplay
tt0000563	0	Zoologisk Have	\N	\N	\N
tt0000564	0	A Modern Oliver Twist; or, The Life of a Pickpocket	US	\N	alternative
tt0000564	0	A Modern Oliver Twist	US	\N	imdbDisplay
tt0000564	1	A Modern Oliver Twist	\N	\N	original
tt0000565	1	The Night Before Christmas	\N	\N	original
tt0000565	0	The Night Before Christmas	US	\N	imdbDisplay
tt0000565	0	Hanging Stockings on a Christmas Eve	US	\N	alternative
tt0000565	0	Szenteste	HU	\N	imdbDisplay
tt0000565	0	Η νύκτα πριν από τα Χριστούγεννα	GR	\N	imdbDisplay
tt0000566	1	Professorens Morgenavis	\N	\N	original
tt0000566	0	Professorens Morgenavis	DK	\N	imdbDisplay
tt0000566	0	Professorns morgontidning	SE	\N	alternative
tt0000567	1	Les quatre cents farces du diable	\N	\N	original
tt0000567	0	The Merry Frolics of Satan	US	\N	\N
tt0000567	0	Czterysta żartów diabelskich	PL	\N	imdbDisplay
tt0000567	0	The 400 Tricks of the Devil	US	\N	\N
tt0000567	0	As Quatrocentas Farsas do Diabo	BR	\N	imdbDisplay
tt0000567	0	Les 400 farces du diable	FR	\N	\N
tt0000567	0	Gli allegri inganni di Satana	IT	\N	\N
tt0000567	0	Τα 400 χτυπήματα του Διαβόλου	GR	\N	imdbDisplay
tt0000567	0	Les quat' cents farces du diable	FR	\N	\N
tt0000567	0	Die 400 Streiche des Teufels	DE	\N	imdbDisplay
tt0000567	0	Az ördög 400 csapása	HU	\N	imdbDisplay
tt0000567	0	Четыреста проделок дьявола	RU	\N	imdbDisplay
tt0000567	0	Les quatre cents coups du diable	FR	\N	\N
tt0000568	1	Rosenborg Have	\N	\N	original
tt0000568	0	Rosenborg Have	DK	\N	imdbDisplay
tt0000569	0	Røverhøvdingen	\N	\N	\N
tt0000569	1	Røverhøvdingens Flugt og Død	\N	\N	original
tt0000569	0	Røverhøvdingens Flugt og Død	DK	\N	imdbDisplay
tt0000570	0	San Francisco Disaster	US	\N	imdbDisplay
tt0000570	1	San Francisco Disaster	\N	\N	original
tt0000571	1	The San Francisco Earthquake	\N	\N	original
tt0000571	0	The San Francisco Earthquake	US	\N	imdbDisplay
tt0000572	0	Secreto de confesión	ES	\N	imdbDisplay
tt0000572	1	Secreto de confesión	\N	\N	original
tt0000573	0	Die schwarze Maske	DK	\N	alternative
tt0000573	0	Den sorte maske	DK	\N	imdbDisplay
tt0000573	1	Den sorte maske	\N	\N	original
tt0000573	0	The Black Mask	XWW	en	\N
tt0000573	0	Den sarta masken	SE	\N	alternative
tt0000574	0	The Story of the Kelly Gang	AU	\N	imdbDisplay
tt0000574	0	Kelly bandájának története	HU	\N	imdbDisplay
tt0000574	0	Ned Kelly and His Gang	AU	\N	imdbDisplay
tt0000574	0	Priča o Kelijevoj bandi	RS	\N	imdbDisplay
tt0000574	0	The Story of the Kelly Gang	GB	\N	imdbDisplay
tt0000574	1	The Story of the Kelly Gang	\N	\N	original
tt0000574	0	The Story of the Kelly Gang	SG	en	imdbDisplay
tt0000574	0	The Story of the Kelly Gang	US	\N	imdbDisplay
tt0000574	0	Ned Kelly and His Gang	\N	\N	\N
tt0000574	0	Die Geschichte der Kelly Bande	DE	\N	\N
tt0000575	0	20000 λεύγαι υπό την θάλασσαν	GR	\N	imdbDisplay
tt0000575	0	Under the Seas	GB	\N	\N
tt0000575	0	Le cauchemar d'un pêcheur	FR	\N	\N
tt0000575	0	Amid the Workings of the Deep	GB	\N	\N
tt0000575	0	20,000 Leagues Under the Sea	US	\N	\N
tt0000575	0	20.000 Léguas Submarinas	BR	\N	imdbDisplay
tt0000575	0	20000 λεύγες κάτω από τη θάλασσα	GR	\N	\N
tt0000575	1	20000 lieues sous les mers	\N	\N	original
tt0000575	0	Deux cent mille lieues sous les mers	FR	\N	\N
tt0000575	0	20000 лье под водой	RU	\N	imdbDisplay
tt0000575	0	20.000 milja pod morem	RS	\N	imdbDisplay
tt0000575	0	海底2万マイル	JP	ja	imdbDisplay
tt0000576	1	Ali Baba et les quarante voleurs	\N	\N	original
tt0000576	0	Ali Babá e os Quarenta Ladrões	BR	\N	imdbDisplay
tt0000576	0	Ali Baba et les quarante voleurs	FR	\N	imdbDisplay
tt0000576	0	Ali Baba and the Forty Thieves	US	\N	\N
tt0000576	0	Ali Baba og de 40 Røvere	DK	\N	imdbDisplay
tt0000576	0	Али-Баба и сорок разбойников	RU	\N	imdbDisplay
tt0000577	1	Angelo, Tyran fra Padua	\N	\N	original
tt0000577	0	Angelo, Tyran fra Padua	DK	\N	imdbDisplay
tt0000577	0	Angelo, Tyrant of Padua	US	\N	imdbDisplay
tt0000578	0	An Awful Skate; or, the Hobo on Rollers	US	\N	imdbDisplay
tt0000578	1	An Awful Skate; or, The Hobo on Rollers	\N	\N	original
tt0000579	1	The Bandit Makes Good	\N	\N	original
tt0000579	0	The Bandit Makes Good	US	\N	imdbDisplay
tt0000580	1	A Batalha das Flores no Campo Grande	\N	\N	original
tt0000580	0	A Batalha das Flores no Campo Grande	PT	\N	imdbDisplay
tt0000581	1	Bauernhaus und Grafenschloß	\N	\N	original
tt0000581	0	Bauernhaus und Grafenschloß	DE	\N	imdbDisplay
tt0000582	0	ベン・ハー	JP	ja	imdbDisplay
tt0000582	0	Ben Hur	US	\N	imdbDisplay
tt0000582	0	Ben Hur	HU	\N	imdbDisplay
tt0000582	0	Бен-Гур	RU	\N	imdbDisplay
tt0000582	1	Ben Hur	\N	\N	original
tt0000583	0	Camille	\N	\N	\N
tt0000583	0	The Lady with the Camellias	US	\N	imdbDisplay
tt0000583	1	Kameliadamen	\N	\N	original
tt0000583	0	La dama de las camelias	AR	\N	\N
tt0000583	0	Kameliadamen	DK	\N	imdbDisplay
tt0000583	0	Kamelianainen	FI	\N	\N
tt0000583	0	La dama de las camelias	VE	\N	\N
tt0000584	0	El ciego de la aldea	ES	\N	imdbDisplay
tt0000584	1	El ciego de la aldea	\N	\N	original
tt0000585	1	Concurso de sardanas en el parque Guell	\N	\N	original
tt0000585	0	Concurso de sardanas en el parque Guell	ES	\N	imdbDisplay
tt0000586	0	A Curious Dream	US	\N	imdbDisplay
tt0000586	1	A Curious Dream	\N	\N	original
tt0000587	0	La dea del mare	IT	\N	imdbDisplay
tt0000587	1	La dea del mare	\N	\N	original
tt0000588	1	Der var engang	\N	\N	original
tt0000588	0	König Drosselbart	DE	\N	imdbDisplay
tt0000588	0	Der var engang	DK	\N	imdbDisplay
tt0000589	1	Descoberta da América por Cristovão Colombo	\N	\N	original
tt0000589	0	Descoberta da América por Cristovão Colombo	PT	\N	imdbDisplay
tt0000590	0	Dr. Skinum	US	\N	imdbDisplay
tt0000590	1	Dr. Skinum	\N	\N	original
tt0000590	0	Il dottor Skinum	IT	\N	\N
tt0000591	0	L'enfant prodigue	FR	\N	imdbDisplay
tt0000591	1	L'enfant prodigue	\N	\N	original
tt0000591	0	The Prodigal Son	US	\N	\N
tt0000592	0	Eureka Stockade	AU	\N	imdbDisplay
tt0000592	1	Eureka Stockade	\N	\N	original
tt0000593	0	Els tres tombs	ES	ca	alternative
tt0000593	1	Fiestas de San Antonio	\N	\N	original
tt0000593	0	Fiestas de San Antonio	ES	\N	imdbDisplay
tt0000594	1	Flugten fra seraillet	\N	\N	original
tt0000594	0	The Flight from the Seraglio	US	\N	imdbDisplay
tt0000594	0	Flugten fra seraillet	DK	\N	imdbDisplay
tt0000594	0	Pako seraljista	FI	\N	\N
tt0000595	1	Rosen	\N	\N	original
tt0000595	0	From the Rococo Times	US	\N	imdbDisplay
tt0000595	0	Rosen	DK	\N	imdbDisplay
tt0000596	1	Fyrtøjet	\N	\N	original
tt0000596	0	Fyrtøjet	DK	\N	imdbDisplay
tt0000597	0	Wonderful Mirrors	US	\N	imdbDisplay
tt0000597	0	The Magic Mirror	\N	\N	\N
tt0000597	0	The Magic Mirror	US	\N	imdbDisplay
tt0000597	0	Les glaces merveilleuses	FR	\N	imdbDisplay
tt0000597	1	Les glaces merveilleuses	\N	\N	original
tt0000598	1	Hamlet	\N	\N	original
tt0000598	0	Hamlet, Prins af Danmark	DK	\N	imdbDisplay
tt0000598	0	Hamlet, Prince of Denmark	US	\N	imdbDisplay
tt0000598	0	Hamlet	HU	\N	imdbDisplay
tt0000598	0	Hamlet	FR	\N	imdbDisplay
tt0000599	1	Isbjørnejagten	\N	\N	original
tt0000599	0	Isbjørnejagt	DK	\N	imdbDisplay
tt0000599	0	Polar Bear Hunt	US	\N	imdbDisplay
tt0000599	0	En isbjørnejagt	DK	\N	alternative
tt0000601	0	Lohengrin	DE	\N	imdbDisplay
tt0000601	1	Lohengrin	\N	\N	original
tt0000601	0	Den forlegne Lohengrin	DK	\N	imdbDisplay
tt0000602	0	Leijonanmetsästys	FI	\N	\N
tt0000602	0	Löwenjagd	DE	\N	imdbDisplay
tt0000602	1	Løvejagten	\N	\N	original
tt0000602	0	Løvejagten paa Elleore	DK	\N	alternative
tt0000602	0	Lion Hunting	\N	\N	\N
tt0000602	0	La Chasse au Lion	FR	\N	alternative
tt0000602	0	Lion Hunting	US	\N	imdbDisplay
tt0000602	0	Løvejagten	DK	\N	imdbDisplay
tt0000602	0	Охота на львов	RU	\N	imdbDisplay
tt0000603	1	The Magic Fountain Pen	\N	\N	original
tt0000603	0	The Magic Fountain Pen	US	\N	imdbDisplay
tt0000604	0	Mesalliancen	DK	\N	imdbDisplay
tt0000604	1	Mesalliancen	\N	\N	original
tt0000604	0	A Misalliance	US	\N	imdbDisplay
tt0000604	0	Eine Mesalliance	DE	\N	alternative
tt0000605	0	Mordet paa Fyn	DK	\N	imdbDisplay
tt0000605	1	Mordet paa Fyn	\N	\N	original
tt0000606	0	Mr. Gay and Mrs.	US	\N	imdbDisplay
tt0000606	1	Mr. Gay and Mrs.	\N	\N	original
tt0000607	1	La muerte del tirano	\N	\N	original
tt0000607	0	La muerte del tirano	ES	\N	imdbDisplay
tt0000608	0	En ny hat til Madammen	DK	\N	imdbDisplay
tt0000608	1	En ny hat til Madammen	\N	\N	original
tt0000608	0	Ein Hut nach neuester Mode	DE	\N	\N
tt0000608	0	Ein neuer Hut	DE	\N	\N
tt0000609	0	Othello	US	\N	\N
tt0000609	0	Othello	GB	\N	\N
tt0000609	0	Отело	BG	bg	imdbDisplay
tt0000609	0	Othello	DK	\N	imdbDisplay
tt0000609	0	Otello von Venedig	DE	\N	\N
tt0000609	0	Otello	IT	\N	imdbDisplay
tt0000609	1	Otello	\N	\N	original
tt0000609	0	Otello	FR	\N	\N
tt0000609	0	悲劇オセロー	JP	ja	imdbDisplay
tt0000610	0	Othello indstuderes	DK	\N	imdbDisplay
tt0000610	0	Отело	BG	bg	imdbDisplay
tt0000610	1	Othello	\N	\N	original
tt0000610	0	Othello	DE	\N	imdbDisplay
tt0000611	0	The Power of the Sultan	\N	\N	\N
tt0000611	0	The Sultan's Power	\N	\N	\N
tt0000611	1	In the Sultan's Power	\N	\N	original
tt0000611	0	In the Sultan's Power	US	\N	imdbDisplay
tt0000612	0	Procesión marítima en Santa Cristina	ES	\N	imdbDisplay
tt0000612	1	Procesión marítima en Santa Cristina	\N	\N	original
tt0000613	0	O Rapto de Uma Actriz	PT	\N	imdbDisplay
tt0000613	1	O Rapto de Uma Actriz	\N	\N	original
tt0000614	0	Le spectre rouge	FR	\N	imdbDisplay
tt0000614	0	The Red Spectre	CA	en	imdbDisplay
tt0000614	0	Το κόκκινο φάσμα	GR	\N	imdbDisplay
tt0000614	0	Красное привидение	RU	\N	imdbDisplay
tt0000614	0	The Red Spectre	US	\N	\N
tt0000614	0	Satanas se divierte	ES	\N	\N
tt0000614	0	Satan at Play	US	\N	\N
tt0000614	0	To kokkino fasma	GR	\N	\N
tt0000614	0	Satan s'amuse	\N	\N	\N
tt0000614	1	Le spectre rouge	\N	\N	original
tt0000614	0	A Diversão de Satã	BR	\N	imdbDisplay
tt0000615	1	Robbery Under Arms	\N	\N	original
tt0000615	0	Robbery Under Arms	AU	\N	imdbDisplay
tt0000616	1	Romería a San Medín	\N	\N	original
tt0000616	0	Romería a San Medín	ES	\N	imdbDisplay
tt0000617	1	Røverens brud	\N	\N	original
tt0000617	0	La mère du coupable	FR	\N	\N
tt0000617	0	Røverens brud	DK	\N	imdbDisplay
tt0000617	0	Ryövärin morsian	FI	\N	\N
tt0000617	0	The Robber's Sweetheart	US	\N	\N
tt0000618	0	Salaviinan polttajat	FI	\N	\N
tt0000618	0	Lönnbrännare	FI	sv	imdbDisplay
tt0000618	1	Salaviinanpolttajat	\N	\N	original
tt0000618	0	The Moonshiners	XWW	en	\N
tt0000619	1	Stalking and Shooting Caribou in Newfoundland	\N	\N	original
tt0000619	0	Stalking and Shooting Caribou in Newfoundland	US	\N	imdbDisplay
tt0000619	0	A Caribou Hunt	US	\N	alternative
tt0000620	1	Testamentet	\N	\N	original
tt0000620	0	Testamentet	DK	\N	imdbDisplay
tt0000620	0	The Will	US	\N	imdbDisplay
tt0000621	0	That Fatal Sneeze	GB	\N	imdbDisplay
tt0000621	0	A végzetes tüsszentés	HU	\N	imdbDisplay
tt0000621	1	That Fatal Sneeze	\N	\N	original
tt0000621	0	Nysepulveret	DK	\N	imdbDisplay
tt0000621	0	Это роковое чихание	RU	\N	imdbDisplay
tt0000622	1	Tierra baja	\N	\N	original
tt0000622	0	Tierra baja	ES	\N	imdbDisplay
tt0000623	1	Tryllesækken	\N	\N	original
tt0000623	0	Tryllesækken	DK	\N	imdbDisplay
tt0000623	0	The Magic Bag	US	\N	imdbDisplay
tt0000624	1	The Ugly Duckling	\N	\N	original
tt0000624	0	The Ugly Duckling	US	\N	imdbDisplay
tt0000625	0	Villafranca: Fiestas del Drac y bailes típicos	ES	\N	imdbDisplay
tt0000625	1	Villafranca: Fiestas del Drac y bailes típicos	\N	\N	original
tt0000626	1	Yale Laundry	\N	\N	original
tt0000626	0	Yale Laundry	US	\N	imdbDisplay
tt0000627	0	'Ostler Joe	US	\N	imdbDisplay
tt0000627	1	'Ostler Joe	\N	\N	original
tt0000628	0	Приключения Долли	RU	\N	imdbDisplay
tt0000628	0	Dollie kalandjai	HU	\N	imdbDisplay
tt0000628	0	The Adventures of Dollie	US	\N	imdbDisplay
tt0000628	0	Dollys Abenteuer	DE	\N	imdbDisplay
tt0000628	0	ドリーの冒険	JP	ja	imdbDisplay
tt0000628	0	Les aventures de Dollie	FR	\N	imdbDisplay
tt0000628	1	Adventures of Dollie	\N	\N	original
tt0000628	0	As Aventuras de Dollie	BR	\N	imdbDisplay
tt0000629	0	After Many Years	US	\N	imdbDisplay
tt0000629	1	After Many Years	\N	\N	original
tt0000630	0	Amleto	IT	\N	imdbDisplay
tt0000630	1	Amleto	\N	\N	original
tt0000630	0	Hamlet	FI	\N	imdbDisplay
tt0000630	0	Hamlet	US	\N	\N
tt0000630	0	Hamlet	FI	sv	imdbDisplay
tt0000631	0	Amleto	IT	\N	imdbDisplay
tt0000631	0	Hamlet	XWW	en	\N
tt0000631	1	Amleto	\N	\N	original
tt0000632	1	Amor que mata	\N	\N	original
tt0000632	0	Amor que mata	ES	\N	imdbDisplay
tt0000633	0	The Anarchist's Sweetheart	GB	\N	imdbDisplay
tt0000633	1	The Anarchist's Sweetheart	\N	\N	original
tt0000634	0	Antony and Cleopatra, the Love Story of the Noblest Roman and the Most Beautiful Egyptian	US	\N	\N
tt0000634	1	Antony and Cleopatra	\N	\N	original
tt0000634	0	Antony and Cleopatra	DE	\N	imdbDisplay
tt0000634	0	Antony and Cleopatra	US	\N	imdbDisplay
tt0000636	0	As You Like It	US	\N	imdbDisplay
tt0000636	1	As You Like It	\N	\N	original
tt0000637	0	Zabójstwo księcia Gwizjusza	PL	\N	imdbDisplay
tt0000637	0	Die Ermordung des Herzogs von Guise	DE	\N	\N
tt0000637	0	O Assassinato do Duque de Guise	PT	\N	imdbDisplay
tt0000637	1	L'assassinat du duc de Guise	\N	\N	original
tt0000637	0	L'assassinat du duc de Guise	FR	\N	imdbDisplay
tt0000637	0	O Assassinato do Duque de Guise	BR	\N	imdbDisplay
tt0000637	0	Duqueza de Guize	PT	\N	\N
tt0000637	0	Guisen herttuan murha	FI	\N	\N
tt0000637	0	Hertugen af Guises Mord	DK	\N	imdbDisplay
tt0000637	0	Ubistvo Vojvode od Giza	XYU	sr	\N
tt0000637	0	Убийство герцога де Гиза	RU	\N	imdbDisplay
tt0000637	0	Убийството на Дук дьо Гиз	BG	bg	imdbDisplay
tt0000637	0	La mort du duc de Guise	FR	\N	alternative
tt0000637	0	Guise herceg meggyilkolása	HU	\N	imdbDisplay
tt0000637	0	The Assassination of the Duke de Guise	US	\N	\N
tt0000637	0	ギーズ公の暗殺	JP	ja	imdbDisplay
tt0000638	1	At the Crossroads of Life	\N	\N	original
tt0000638	0	At the Crossroads of Life	US	\N	imdbDisplay
tt0000638	0	Crossroads of Life	\N	\N	\N
tt0000639	1	At the French Ball	\N	\N	original
tt0000639	0	At the French Ball	US	\N	imdbDisplay
tt0000640	0	An Awful Moment	DE	\N	imdbDisplay
tt0000640	1	An Awful Moment	\N	\N	original
tt0000640	0	An Awful Moment	US	\N	imdbDisplay
tt0000640	0	Ужасный момент	RU	\N	imdbDisplay
tt0000641	0	Balked at the Altar	US	\N	imdbDisplay
tt0000641	0	Отказавшийся у алтаря	RU	\N	imdbDisplay
tt0000641	1	Balked at the Altar	\N	\N	original
