titleId	isOriginalTitle	title	region	language	types
tt0000070	0	Разрушение стены	RU	\N	imdbDisplay
tt0000070	0	Zburzenie muru	PL	\N	imdbDisplay
tt0000070	1	Démolition d'un mur	\N	\N	original
tt0000070	0	En vägg rivs	FI	sv	\N
tt0000070	0	Démolition d'un mur	FR	\N	imdbDisplay
tt0000070	0	Зруйнування муру	UA	\N	imdbDisplay
tt0000070	0	Falbontás	HU	\N	imdbDisplay
tt0000070	0	Miten seinä hajotetaan	FI	\N	\N
tt0000070	0	Demolition of a Wall	US	\N	imdbDisplay
tt0000070	0	Demolizione di un muro	IT	\N	imdbDisplay
tt0000070	0	Demolition of a Wall	GB	\N	imdbDisplay
tt0000070	0	Seinän kaataminen	FI	\N	\N
tt0000070	0	Demolición de un muro	UY	\N	\N
tt0000070	0	Demolition of a Wall	XWW	en	imdbDisplay
tt0000070	0	Demolição de um Muro	BR	\N	imdbDisplay
tt0000071	0	Automobiles Starting a Race	US	\N	imdbDisplay
tt0000071	0	Départ des automobiles	FR	\N	imdbDisplay
tt0000071	1	Départ des automobiles	\N	\N	original
tt0000072	0	Officers of French Army Leaving Service	US	\N	imdbDisplay
tt0000072	1	Départ des officiers	\N	\N	original
tt0000072	0	Départ des officiers	FR	\N	imdbDisplay
tt0000073	1	Effets de mer sur les rochers	\N	\N	original
tt0000073	0	Effets de mer sur les rochers	FR	\N	imdbDisplay
tt0000073	0	Sea Breaking on the Rocks	GB	\N	imdbDisplay
tt0000074	0	Children Playing on the Beach	GB	\N	imdbDisplay
tt0000074	1	Enfants jouant sur la plage	\N	\N	original
tt0000074	0	Enfants jouant sur la plage	FR	\N	imdbDisplay
tt0000075	1	Escamotage d'une dame au théâtre Robert Houdin	\N	\N	original
tt0000075	0	Escamotage d'une dame chez Robert-Houdin	FR	\N	alternative
tt0000075	0	Egy hölgy eltűnése	HU	\N	imdbDisplay
tt0000075	0	Исчезновение дамы в театре Робера Удена	RU	\N	imdbDisplay
tt0000075	0	The Vanishing Lady	\N	\N	\N
tt0000075	0	Znikająca kobieta	PL	\N	imdbDisplay
tt0000075	0	ロベール＝ウーダン劇場における婦人の雲隠れ	JP	ja	imdbDisplay
tt0000075	0	The Conjuring of a Woman at the House of Robert Houdin	US	\N	\N
tt0000075	0	Escamotage d'une dame au théâtre Robert Houdin	FR	\N	imdbDisplay
tt0000075	0	O Desaparecimento de uma Dama no Teatro Robert Houdin	BR	\N	imdbDisplay
tt0000076	0	Выход Рипа и гнома	RU	\N	imdbDisplay
tt0000076	0	Rip and the Dwarf	US	\N	\N
tt0000076	0	Exit of Rip and the Dwarf	US	\N	imdbDisplay
tt0000076	1	Exit of Rip and the Dwarf	\N	\N	original
tt0000077	1	Le fakir, mystère indien	\N	\N	original
tt0000077	0	Le fakir, mystère indien	FR	\N	imdbDisplay
tt0000078	0	Feira de Gado na Corujeira	PT	\N	imdbDisplay
tt0000078	1	Feira de Gado na Corujeira	\N	\N	original
tt0000078	0	A Feira da Corujeira	PT	\N	\N
tt0000078	0	O Mercado da Corujeira	PT	\N	\N
tt0000079	1	La gare Saint-Lazare	\N	\N	original
tt0000079	0	La gare Saint-Lazare	FR	\N	imdbDisplay
tt0000080	0	Большие манёвры	RU	\N	imdbDisplay
tt0000080	0	Manoeuvres of the French Army	GB	\N	imdbDisplay
tt0000080	0	Grandes manoeuvres	FR	\N	imdbDisplay
tt0000080	1	Grandes manoeuvres	\N	\N	original
tt0000081	0	Les haleurs de bateaux	FR	\N	imdbDisplay
tt0000081	1	Les haleurs de bateaux	\N	\N	original
tt0000081	0	Towing a Boat on the River	US	\N	imdbDisplay
tt0000082	0	A Hard Wash	US	\N	imdbDisplay
tt0000082	1	A Hard Wash	\N	\N	original
tt0000082	0	A Pickaninny's Battle	US	\N	alternative
tt0000083	0	Die Indiskreten	DE	\N	\N
tt0000083	1	Les indiscrets	\N	\N	original
tt0000083	0	Les indiscrets	FR	\N	imdbDisplay
tt0000083	0	The Peeping Toms	GB	\N	imdbDisplay
tt0000084	0	The Drunkards	GB	\N	imdbDisplay
tt0000084	1	Les ivrognes	\N	\N	original
tt0000084	0	Les ivrognes	FR	\N	imdbDisplay
tt0000085	0	Gardener Burning Weeds	US	\N	\N
tt0000085	0	Jardinier brûlant des herbes	FR	\N	imdbDisplay
tt0000085	1	Jardinier brûlant des herbes	\N	\N	original
tt0000086	0	Beach and Pier at Trouville, 1st part	US	\N	\N
tt0000086	0	Jetée et plage de Trouville (1er partie)	FR	\N	imdbDisplay
tt0000086	1	Jetée et plage de Trouville (1er partie)	\N	\N	original
tt0000087	0	Jetée et plage de Trouville (2e partie)	FR	\N	imdbDisplay
tt0000087	1	Jetée et plage de Trouville (2e partie)	\N	\N	original
tt0000087	0	Beach and Pier at Trouville, 2nd part	US	\N	\N
tt0000088	1	Jour de marché à Trouville	\N	\N	original
tt0000088	0	Jour de marché à Trouville	FR	\N	imdbDisplay
tt0000088	0	Market Day	US	\N	\N
tt0000089	0	Vonattal Jeruzsálemből	HU	\N	imdbDisplay
tt0000089	1	Départ de Jérusalem en chemin de fer	\N	\N	original
tt0000089	0	Départ de Jérusalem en chemin de fer	FR	\N	imdbDisplay
tt0000089	0	Отъезд из Иерусалима по железной дороге	RU	\N	imdbDisplay
tt0000089	0	Juna lähtee Jerusalemista	FI	\N	\N
tt0000089	0	Tåget avgår från Jerusalem	FI	sv	\N
tt0000089	0	Leaving Jerusalem by Railway	XWW	en	\N
tt0000089	0	Wyjezdzajac z Jerozolimy koleja zelazna	PL	\N	imdbDisplay
tt0000090	0	Breaking Up of the Territorial Army	GB	\N	imdbDisplay
tt0000090	1	Libération des territoriaux	\N	\N	original
tt0000090	0	Libération des territoriaux	FR	\N	imdbDisplay
tt0000091	1	Le manoir du diable	\N	\N	original
tt0000091	0	Замок дьявола	RU	\N	imdbDisplay
tt0000091	0	The Haunted Castle	NO	\N	imdbDisplay
tt0000091	0	Le manoir du diable	FR	\N	imdbDisplay
tt0000091	0	Az ördög kastélya	HU	\N	imdbDisplay
tt0000091	0	The Devil's Castle	XEU	en	\N
tt0000091	0	The House of the Devil	US	\N	\N
tt0000091	0	The Manor of the Devil	\N	\N	\N
tt0000091	0	Manor of the Devil	\N	\N	\N
tt0000091	0	Rezydencja diabła	PL	\N	imdbDisplay
tt0000091	0	O Solar do Diabo	BR	\N	imdbDisplay
tt0000091	0	Уклети замак	RS	\N	imdbDisplay
tt0000091	0	Замок диявола	UA	\N	imdbDisplay
tt0000091	0	The Devil's Manor	\N	\N	\N
tt0000091	0	悪魔の館	JP	ja	imdbDisplay
tt0000091	0	La mansión del diablo	ES	\N	imdbDisplay
tt0000091	0	The Haunted Castle	US	\N	dvd
tt0000092	0	Marée montante sur Brise-Larmes	FR	\N	imdbDisplay
tt0000092	0	Tide Rising Over the Breakwater	GB	\N	imdbDisplay
tt0000092	1	Marée montante sur Brise-Larmes	\N	\N	original
tt0000093	0	Мельбурн	RU	\N	imdbDisplay
tt0000093	1	Melbourne	\N	\N	original
tt0000093	0	Melbourne	FR	\N	imdbDisplay
tt0000094	0	Miss de Vere	FR	\N	imdbDisplay
tt0000094	1	Miss de Vere	\N	\N	original
tt0000094	0	Miss de Vere (gigue anglaise)	FR	\N	alternative
tt0000095	0	Le papier protée	FR	\N	imdbDisplay
tt0000095	0	The Mysterious Paper	US	\N	\N
tt0000095	1	Le papier protée	\N	\N	original
tt0000096	0	Place Saint-Augustin	FR	\N	imdbDisplay
tt0000096	1	Place Saint-Augustin	\N	\N	original
tt0000097	0	Place de l'Opéra, First View	US	\N	\N
tt0000097	1	Place de l'Opéra, 1er aspect	\N	\N	original
tt0000097	0	Place de l'Opéra, 1er aspect	FR	\N	imdbDisplay
tt0000098	0	Place de l'Opéra, Second View	US	\N	\N
tt0000098	0	Place de l'Opéra, 2e aspect	FR	\N	imdbDisplay
tt0000098	1	Place de l'Opéra, 2e aspect	\N	\N	original
tt0000099	1	Place de la Bastille	\N	\N	original
tt0000099	0	Place de la Bastille	FR	\N	imdbDisplay
tt0000099	0	Площадь Бастилии	RU	\N	imdbDisplay
tt0000100	1	Place de la Concorde	\N	\N	original
tt0000100	0	Place de la Concorde	FR	\N	imdbDisplay
tt0000100	0	A párizsi Concorde tér	HU	\N	imdbDisplay
tt0000100	0	Площадь Согласия	RU	\N	imdbDisplay
